,abstenciones,acta_id,ausentes,base_mayoria,fecha,hora,nroperiodo,numero,persona_id,presidente_id,presidente_nombre,resultado,reunion,sesion,sesion_id,tipo_mayoria,tipo_periodo,tipo_sesion,titulo,votos_afirmativos,votos_negativos
632,2,174,20,Votos Emitidos,2015-02-25,21:22,132,4,,,ABDALA DE MATARAZZO Norma Amanda,AFIRMATIVO,27,1,HCDN132R27,Más de la mitad,Extraordinario,Especial,Expediente 339-S-14 - Orden del Día 1753 - Votación en General y Particular.,234,0
633,0,177,54,Votos Emitidos,2015-02-26,04:01,132,5,,,ABDALA DE MATARAZZO Norma Amanda,AFIRMATIVO,27,1,HCDN132R27,Más de la mitad,Extraordinario,Especial,Expediente 337-S-14 - Orden del Día 1756 - Votación en General y Particular.,131,71
634,0,282,50,Votos Emitidos,2013-03-13,19:49,131,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,1,1,HCDN131R01,Más de la mitad,Ordinario,Tablas,Expediente 1-PE-10 (y otros) - Orden del Día 1868.,206,0
635,0,283,81,Votos Emitidos,2013-03-13,21:13,131,3,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,1,1,HCDN131R01,Más de la mitad,Ordinario,Tablas,Expediente 638-D-13. Proyecto de Resolución.,175,0
636,0,284,86,Legisladores Presentes,2013-03-13,21:23,131,4,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,1,1,HCDN131R01,Dos tercios,Ordinario,Tablas,Expediente 2204-D-11 - Votación.,170,0
637,0,285,87,Votos Emitidos,2013-03-13,21:25,131,5,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,1,1,HCDN131R01,Más de la mitad,Ordinario,Tablas,Expediente 87-S-12 - Votación en General y Particular.,169,0
638,3,471,62,Votos Emitidos,2013-03-13,14:50,131,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,1,1,HCDN131R01,Más de la mitad,Ordinario,Tablas,"Pedido de Licencia del Sr. Diputado SABBATELLA, Martín.-",124,67
639,0,277,14,Votos Emitidos,2013-04-17,22:15,131,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,2,2,HCDN131R02,Más de la mitad,Ordinario,Especial,Expediente 1-PE-13 - Orden del Día 1880 - Votación en General.,133,109
640,0,278,14,Votos Emitidos,2013-04-17,22:17,131,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,2,2,HCDN131R02,Más de la mitad,Ordinario,Especial,Expediente 2-PE-13 - Orden del Día 1881 - Votación en General.,136,106
641,1,279,14,Votos Emitidos,2013-04-17,22:20,131,3,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,2,2,HCDN131R02,Más de la mitad,Ordinario,Especial,Expediente 3-PE-13 - Orden del Día 1882 - Votación en General.,140,101
642,0,280,87,Votos Emitidos,2013-04-17,22:48,131,4,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,2,2,HCDN131R02,Más de la mitad,Ordinario,Especial,Expediente 8-S-13 - Orden del Día 1871 - Votación en General.,148,21
643,0,246,118,Miembros del Cuerpo,2013-04-25,06:33,131,6,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 5.,129,9
644,0,262,118,Miembros del Cuerpo,2013-04-25,06:45,131,22,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 21.,129,9
645,0,247,118,Miembros del Cuerpo,2013-04-25,06:35,131,7,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 6.,129,9
646,0,263,118,Miembros del Cuerpo,2013-04-25,06:45,131,23,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 22.,129,9
647,1,248,118,Miembros del Cuerpo,2013-04-25,06:36,131,8,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 7.,129,8
648,0,264,118,Miembros del Cuerpo,2013-04-25,06:46,131,24,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 23.,129,9
649,0,249,118,Miembros del Cuerpo,2013-04-25,06:36,131,9,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 8.,129,9
650,0,265,118,Miembros del Cuerpo,2013-04-25,06:47,131,25,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 24.,129,9
651,0,250,118,Miembros del Cuerpo,2013-04-25,06:37,131,10,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 9.,129,9
652,0,266,118,Miembros del Cuerpo,2013-04-25,06:47,131,26,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 25.,129,9
653,0,251,118,Miembros del Cuerpo,2013-04-25,06:37,131,11,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 10.,129,9
654,0,267,118,Miembros del Cuerpo,2013-04-25,06:48,131,27,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 26.,129,9
655,0,252,118,Miembros del Cuerpo,2013-04-25,06:38,131,12,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 11.,129,9
656,0,268,118,Miembros del Cuerpo,2013-04-25,06:48,131,28,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 27.,129,9
657,0,253,118,Miembros del Cuerpo,2013-04-25,06:39,131,13,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 12.,129,9
658,0,269,118,Miembros del Cuerpo,2013-04-25,06:49,131,29,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 28.,129,9
659,0,254,118,Miembros del Cuerpo,2013-04-25,06:39,131,14,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 13.,129,9
660,0,270,118,Miembros del Cuerpo,2013-04-25,06:50,131,30,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 29.,129,9
661,0,255,118,Miembros del Cuerpo,2013-04-25,06:40,131,15,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 14.,129,9
662,0,271,118,Miembros del Cuerpo,2013-04-25,06:51,131,31,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 30.,129,9
663,0,256,118,Miembros del Cuerpo,2013-04-25,06:40,131,16,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 15.,129,9
664,0,272,118,Miembros del Cuerpo,2013-04-25,06:51,131,32,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 31.,129,9
665,0,257,118,Miembros del Cuerpo,2013-04-25,06:42,131,17,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 16.,129,9
666,0,273,118,Miembros del Cuerpo,2013-04-25,06:52,131,33,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 32.,129,9
667,0,241,4,Miembros del Cuerpo,2013-04-25,05:39,131,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Votación en General.,129,123
668,0,258,118,Miembros del Cuerpo,2013-04-25,06:42,131,18,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 17.,129,9
669,0,274,118,Miembros del Cuerpo,2013-04-25,06:54,131,34,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 2.,129,9
670,0,242,6,Miembros del Cuerpo,2013-04-25,06:07,131,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 1.,129,121
671,0,259,118,Miembros del Cuerpo,2013-04-25,06:43,131,19,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 18.,129,9
672,0,275,121,Votos Emitidos,2013-04-25,07:39,131,35,,,ABDALA DE MATARAZZO Norma Amanda,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 11-S-13 - Orden del Día 1907 - Votación en General y Particular.,126,9
673,1,244,117,Miembros del Cuerpo,2013-04-25,06:30,131,4,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 3.,129,9
674,0,260,118,Miembros del Cuerpo,2013-04-25,06:44,131,20,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 19.,129,9
675,0,276,120,Votos Emitidos,2013-04-25,08:57,131,36,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 12-S-13 - Orden del Día 1906 - Votación en General y Particular.,126,10
676,0,245,118,Miembros del Cuerpo,2013-04-25,06:32,131,5,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 4.,129,9
677,0,261,118,Miembros del Cuerpo,2013-04-25,06:44,131,21,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,3,3,HCDN131R03,Más de la mitad,Ordinario,Especial,Expediente 10-S-13 - Orden del Día 1905 - Artículo 20.,129,9
678,2,240,37,Votos Emitidos,2013-05-29,23:53,131,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,5,4,HCDN131R05,Más de la mitad,Ordinario,Especial,Expediente 01-PE-13 - Orden del Día 1989 - Votación.-,131,86
679,0,239,19,Votos Emitidos,2013-05-29,23:35,131,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,5,4,HCDN131R05,Más de la mitad,Ordinario,Especial,Expediente 20-S-13 - Orden del Día 2012 - Votación en General.-,130,107
680,0,230,100,Votos Emitidos,2013-06-05,14:38,131,1,,,ABDALA DE MATARAZZO Norma Amanda,AFIRMATIVO,6,5,HCDN131R06,Más de la mitad,Ordinario,Tablas,Expedientes 31-JGM-10 y 14-JGM-11 - Orden del Día 1986 - Votación en General y Particular.-,107,49
681,9,231,42,Votos Emitidos,2013-06-05,18:14,131,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,6,5,HCDN131R06,Más de la mitad,Ordinario,Tablas,Expediente 048-D-11 (y otros) - Orden del Día 2031 - Votación.-,204,1
682,0,232,68,Votos Emitidos,2013-06-05,19:13,131,3,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,6,5,HCDN131R06,Más de la mitad,Ordinario,Tablas,Expediente 4865-D-12 (y otros) - Orden del Día 1981 - Votación en General y Particular.,188,0
683,0,233,84,Votos Emitidos,2013-06-05,19:23,131,4,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,6,5,HCDN131R06,Más de la mitad,Ordinario,Tablas,Votación en General y Particular de Proyectos de Ley.,172,0
684,7,234,87,Votos Emitidos,2013-06-05,19:25,131,5,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,6,5,HCDN131R06,Más de la mitad,Ordinario,Tablas,Expediente 05-S-13 - Votación en General y Particular.,159,3
685,1,235,98,Votos Emitidos,2013-06-05,19:34,131,6,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,6,5,HCDN131R06,Más de la mitad,Ordinario,Tablas,Expediente 7747-D-12 (y otro) - Orden del Día 1998 - Votación en General y Particular.,157,0
686,6,236,109,Votos Emitidos,2013-06-05,19:43,131,7,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,6,5,HCDN131R06,Más de la mitad,Ordinario,Tablas,Expediente 1407-D-13 - Orden del Día 1908 - Votación en General y Particular.,129,12
687,6,237,106,Votos Emitidos,2013-06-05,20:07,131,8,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,6,5,HCDN131R06,Más de la mitad,Ordinario,Tablas,Expediente 5897-D-12 - Orden del Día 2003 - Votación en General y Particular.,107,37
688,2,238,109,Votos Emitidos,2013-06-05,20:15,131,9,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,6,5,HCDN131R06,Más de la mitad,Ordinario,Tablas,Votación en General y Particular de Proyectos de Ley y Proyectos de Resolución.,145,0
689,1,229,101,Votos Emitidos,2013-07-03,18:10,131,7,,,ABDALA DE MATARAZZO Norma Amanda,AFIRMATIVO,8,6,HCDN131R08,Más de la mitad,Ordinario,Tablas,Expediente 1132-D-12 - Orden del Día 548 - Votación en General y Particular.,144,10
690,1,223,101,Votos Emitidos,2013-07-03,14:27,131,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,8,6,HCDN131R08,Más de la mitad,Ordinario,Tablas,Expediente 4655-D-13 - Votación en General y Particular.,154,0
691,0,224,44,Votos Emitidos,2013-07-03,16:52,131,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,8,6,HCDN131R08,Más de la mitad,Ordinario,Tablas,Expediente 129-S-11 - Orden del Día 2252 - Votación en General.,211,1
692,0,225,69,Votos Emitidos,2013-07-03,17:44,131,3,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,8,6,HCDN131R08,Más de la mitad,Ordinario,Tablas,Expediente 3-JGM-13 - Orden del Día 2168 - Votación en General.,117,70
693,1,226,96,Votos Emitidos,2013-07-03,17:55,131,4,,,ABDALA DE MATARAZZO Norma Amanda,AFIRMATIVO,8,6,HCDN131R08,Más de la mitad,Ordinario,Tablas,Expediente 2609-D-12 (y otro) - Orden del Día 1585 - Votación en General y Particular.,159,0
694,0,227,97,Votos Emitidos,2013-07-03,17:56,131,5,,,ABDALA DE MATARAZZO Norma Amanda,AFIRMATIVO,8,6,HCDN131R08,Más de la mitad,Ordinario,Tablas,Expediente 8464-D-12 - Votación en General y Particular.,159,0
695,1,228,99,Votos Emitidos,2013-07-03,18:03,131,6,,,ABDALA DE MATARAZZO Norma Amanda,AFIRMATIVO,8,6,HCDN131R08,Más de la mitad,Ordinario,Tablas,Votación en General y Particular de Proyectos de Ley. -,156,0
696,5,222,21,Votos Emitidos,2013-09-04,20:04,131,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,9,7,HCDN131R09,Más de la mitad,Ordinario,Especial,Expediente 5-PE-13 - Orden del Día 2355 - Votación en General.,139,91
697,0,214,74,Votos Emitidos,2013-09-11,14:17,131,1,,,DOMINGUEZ Julián Andrés,NEGATIVO,10,8,HCDN131R10,Dos tercios,Ordinario,Tablas,"Tratamiento sobre Tablas solicitado por el Diputado GIUBERGIA, Miguel Angel.",74,108
698,4,215,27,Votos Emitidos,2013-09-11,23:25,131,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,10,8,HCDN131R10,Más de la mitad,Ordinario,Tablas,Expediente 30-S-13 - Orden del Día 2357. - Votación en General.,192,33
699,3,216,46,Votos Emitidos,2013-09-11,23:58,131,3,,,ABDALA DE MATARAZZO Norma Amanda,AFIRMATIVO,10,8,HCDN131R10,Más de la mitad,Ordinario,Tablas,Expediente 149-S-11 (y otros) - Orden del Día 2164. - Votación en General y Particular.,207,0
700,0,217,53,Votos Emitidos,2013-09-12,00:03,131,4,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,10,8,HCDN131R10,Más de la mitad,Ordinario,Tablas,Votación en General y Particular de Proyectos de Ley.,203,0
701,0,218,61,Votos Emitidos,2013-09-12,00:05,131,5,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,10,8,HCDN131R10,Más de la mitad,Ordinario,Tablas,Expediente 85-S-11 - Orden del Día 2257 - Votación en General y Particular.,195,0
702,0,219,64,Votos Emitidos,2013-09-12,00:07,131,6,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,10,8,HCDN131R10,Más de la mitad,Ordinario,Tablas,Expediente 5718-D-12 - Orden del Día 2316 - Votación en General y Particular.,183,9
703,0,220,70,Votos Emitidos,2013-09-12,00:22,131,7,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,10,8,HCDN131R10,Más de la mitad,Ordinario,Tablas,Expediente 8064-D-12 (y otro) - Orden del Día 2259 - Votación en General y Particular.,186,0
704,0,221,103,Votos Emitidos,2013-09-12,00:59,131,8,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,10,8,HCDN131R10,Más de la mitad,Ordinario,Tablas,"Votación en General y Particular de Proyectos de Ley,  Resolución o Declaración.",153,0
705,0,208,20,Votos Emitidos,2013-09-26,06:04,131,7,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,11,9,HCDN131R11,Más de la mitad,Ordinario,Especial,Expediente 8-PE-13 - Orden del Día 2463 - Artículo 4.,131,105
706,0,209,20,Votos Emitidos,2013-09-26,06:05,131,8,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,11,9,HCDN131R11,Más de la mitad,Ordinario,Especial,Expediente 8-PE-13 - Orden del Día 2463 - Artículo 5.,131,105
707,0,210,20,Votos Emitidos,2013-09-26,06:05,131,9,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,11,9,HCDN131R11,Más de la mitad,Ordinario,Especial,Expediente 8-PE-13 - Orden del Día 2463 - Artículo 6.,131,105
708,0,211,21,Votos Emitidos,2013-09-26,06:09,131,10,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,11,9,HCDN131R11,Más de la mitad,Ordinario,Especial,Expediente 7-PE-13 - Orden del Día 2462 - Votación en General.,131,104
709,0,212,66,Votos Emitidos,2013-09-26,06:23,131,11,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,11,9,HCDN131R11,Más de la mitad,Ordinario,Especial,Expediente 6-PE-13 - Orden del Día 2547 - Votación.,188,2
710,0,213,65,Votos Emitidos,2013-09-26,06:26,131,12,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,11,9,HCDN131R11,Más de la mitad,Ordinario,Especial,Expediente 24-S-13 (y otros) - Orden del Día 2464 - Votación en General.,191,0
711,0,202,9,Votos Emitidos,2013-09-26,04:58,131,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,11,9,HCDN131R11,Más de la mitad,Ordinario,Especial,Expediente 12-JGM-13 - Orden del Día 2461 - Votación en General.,134,113
712,6,203,13,Votos Emitidos,2013-09-26,05:36,131,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,11,9,HCDN131R11,Más de la mitad,Ordinario,Especial,Expediente 12-JGM-13 - Orden del Día 2461 - Art. 75 y sus modificaciones.,133,104
713,1,204,13,Votos Emitidos,2013-09-26,05:47,131,3,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,11,9,HCDN131R11,Más de la mitad,Ordinario,Especial,Expediente 8-PE-13 - Orden del Día 2463 - Votación en General .,132,110
714,0,205,19,Votos Emitidos,2013-09-26,05:56,131,4,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,11,9,HCDN131R11,Más de la mitad,Ordinario,Especial,Expediente 8-PE-13 - Orden del Día 2463 - Artículo 1.,132,105
715,0,206,19,Votos Emitidos,2013-09-26,05:57,131,5,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,11,9,HCDN131R11,Más de la mitad,Ordinario,Especial,Expediente 8-PE-13 - Orden del Día 2463 - Artículo 2.,132,105
716,0,207,20,Votos Emitidos,2013-09-26,06:00,131,6,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,11,9,HCDN131R11,Más de la mitad,Ordinario,Especial,Expediente 8-PE-13 - Orden del Día 2463 - Artículo 3.,132,104
717,2,189,21,Votos Emitidos,2013-11-27,23:50,131,11,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,10,HCDN131R12,Más de la mitad,Ordinario,Especial,Expediente 09-PE-13 Orden del Día 2704 Artículo 10,129,104
718,2,190,20,Votos Emitidos,2013-11-27,23:54,131,12,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,10,HCDN131R12,Más de la mitad,Ordinario,Especial,Expediente 09-PE-13 Orden del Día 2704 Artículo 11,129,105
719,57,191,44,Votos Emitidos,2013-11-28,01:10,131,13,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,10,HCDN131R12,Más de la mitad,Ordinario,Especial,Expediente 10-PE-13 Orden del Día 2751. Votación.,134,21
720,0,192,40,Votos Emitidos,2013-11-28,01:19,131,14,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,10,HCDN131R12,Más de la mitad,Ordinario,Especial,Expediente 81-S-13. Votación en General y Particular.,216,0
721,4,193,54,Votos Emitidos,2013-11-28,01:51,131,15,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,10,HCDN131R12,Más de la mitad,Ordinario,Especial,Expediente 02-PE-11 Orden del Día 2353. Votación en General y Particular.,168,30
722,18,194,63,Votos Emitidos,2013-11-28,02:05,131,16,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,10,HCDN131R12,Más de la mitad,Ordinario,Especial,Expediente 2998-D-13 Orden del Día 2714. Votación en General y Particular.,118,57
723,1,179,77,Votos Emitidos,2013-11-27,15:21,131,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,10,HCDN131R12,Más de la mitad,Ordinario,Especial,Expediente 2676-D-12 - Orden del Día 2706. Votación.,176,2
724,11,195,63,Votos Emitidos,2013-11-28,02:44,131,17,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,10,HCDN131R12,Más de la mitad,Ordinario,Especial,Expediente 42-S-13 Orden del Día 2711. Votación en General y Particular.,143,39
725,2,180,20,Votos Emitidos,2013-11-27,23:30,131,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,10,HCDN131R12,Más de la mitad,Ordinario,Especial,Expediente 09-PE-13 Orden del Día 2704 Votación en General,129,105
726,1,196,75,Votos Emitidos,2013-11-28,02:52,131,18,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,10,HCDN131R12,Más de la mitad,Ordinario,Especial,Expediente 2239-D-13 Orden del Día 2728. Votación en General y Particular.,177,3
727,2,181,22,Votos Emitidos,2013-11-27,23:34,131,3,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,10,HCDN131R12,Más de la mitad,Ordinario,Especial,Expediente 09-PE-13 Orden del Día 2704 Artículo 2,134,98
728,0,197,73,Votos Emitidos,2013-11-28,03:05,131,19,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,10,HCDN131R12,Más de la mitad,Ordinario,Especial,Proyectos sin Disidencias ni Observaciones. Votación en General y Particular.,183,0
729,2,182,22,Votos Emitidos,2013-11-27,23:38,131,4,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,10,HCDN131R12,Más de la mitad,Ordinario,Especial,Expediente 09-PE-13 Orden del Día 2704 Artículo 3,129,103
730,3,198,79,Votos Emitidos,2013-11-28,03:13,131,20,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,10,HCDN131R12,Más de la mitad,Ordinario,Especial,Expediente 34-S-13 Orden del Día 2716. Votación en General y Particular.,139,35
